Compound_id,Disease_id,relation_type,database
DB00795,MESH:D006930,T,GNBR
DB00795,MESH:D007153,Sa,GNBR
DB00795,MESH:D007244,Sa,GNBR
DB00795,MESH:D007246,Sa,GNBR
DB00795,MESH:D007249,T,GNBR
DB00795,MESH:D007566,T,GNBR
DB00795,MESH:D007592,T,GNBR
DB00795,MESH:D007970,Sa,GNBR
DB00795,MESH:D008010,T,GNBR
DB00795,MESH:D008171,T,GNBR
DB00795,MESH:D008179,T,GNBR
DB00795,MESH:D008180,Sa,GNBR
DB00795,MESH:D008232,Sa,GNBR
DB00795,MESH:D009103,T,GNBR
DB00795,MESH:D009393,Sa,GNBR
DB00795,MESH:D009503,T,GNBR
DB00795,MESH:D010390,T,GNBR
DB00795,MESH:D010493,Sa,GNBR
DB00795,MESH:D010538,T,GNBR
DB00795,MESH:D011565,T,GNBR
DB00795,MESH:D011657,Sa,GNBR
DB00795,MESH:D012216,T,GNBR
DB00795,MESH:D012594,T,GNBR
DB00795,MESH:D012640,Sa,GNBR
DB00795,MESH:D013166,T,GNBR
DB00795,MESH:D013167,T,GNBR
DB00795,MESH:D013274,T,GNBR
DB00795,MESH:D013585,T,GNBR
DB00795,MESH:D013921,Sa,GNBR
DB00795,MESH:D014581,T,GNBR
DB00795,MESH:D014605,T,GNBR
DB00795,MESH:D015212,T,GNBR
DB00795,MESH:D015535,T,GNBR
DB00795,MESH:D015658,T,GNBR
DB00795,MESH:D017204,T,GNBR
DB00795,MESH:D017563,Sa,GNBR
DB00795,MESH:D017676,T,GNBR
DB00795,MESH:D018376,Sa,GNBR
DB00795,MESH:D018805,T,GNBR
DB00795,MESH:D019449,T,GNBR
DB00795,MESH:D025242,T,GNBR
DB00795,MESH:D025861,Sa,GNBR
DB00795,MESH:D055501,Sa,GNBR
DB00795,MESH:D056486,Sa,GNBR
DB00795,MESH:D063926,Sa,GNBR
MESH:D012500,MESH:D001943,T,GNBR
MESH:D012503,MESH:D000686,Sa,GNBR
MESH:D012503,MESH:D001169,Pa,GNBR
MESH:D012503,MESH:D001172,T,GNBR
MESH:D012503,MESH:D001523,Sa,GNBR
MESH:D012503,MESH:D002318,T,GNBR
MESH:D012503,MESH:D003327,T,GNBR
MESH:D012503,MESH:D003920,T,GNBR
MESH:D012503,MESH:D006333,T,GNBR
MESH:D012503,MESH:D006461,Sa,GNBR
MESH:D012503,MESH:D006937,T,GNBR
MESH:D012503,MESH:D007511,T,GNBR
MESH:D012503,MESH:D008103,Pa,GNBR
MESH:D012503,MESH:D009135,Pa,GNBR
MESH:D012503,MESH:D009202,T,GNBR
MESH:D012503,MESH:D011085,T,GNBR
MESH:D012503,MESH:D013274,C,GNBR
MESH:D012503,MESH:D020244,T,GNBR
MESH:D012503,MESH:D020521,T,GNBR
MESH:D012503,MESH:D051437,Pa,GNBR
MESH:D012503,MESH:D056486,T,GNBR
DB06763,MESH:D006978,T,GNBR
DB06763,MESH:D051437,T,GNBR
DB12519,MESH:D001289,T,GNBR
DB12519,MESH:D011471,T,GNBR
MESH:D012524,MESH:D001927,Sa,GNBR
MESH:D012524,MESH:D003643,Sa,GNBR
MESH:D012524,MESH:D003866,Sa,GNBR
MESH:D012524,MESH:D009461,Sa,GNBR
MESH:D012524,MESH:D012021,Pa,GNBR
MESH:D012524,MESH:D012640,Sa,GNBR
MESH:D012524,MESH:D013313,Sa,GNBR
MESH:D012524,MESH:D020258,Pr,GNBR
MESH:D012530,MESH:D020258,Sa,GNBR
MESH:D012531,MESH:D006930,Pa,GNBR
MESH:D012545,MESH:D001943,T,GNBR
DB13128,MESH:D002583,T,GNBR
DB13128,MESH:D009369,T,GNBR
DB13128,MESH:D013274,T,GNBR
DB00747,MESH:D000014,Sa,GNBR
DB00747,MESH:D000544,Sa,GNBR
DB00747,MESH:D000647,Sa,GNBR
DB00747,MESH:D001008,Sa,GNBR
DB00747,MESH:D001714,T,GNBR
DB00747,MESH:D001919,T,GNBR
DB00747,MESH:D001930,T,GNBR
DB00747,MESH:D003072,Sa,GNBR
DB00747,MESH:D003643,T,GNBR
DB00747,MESH:D003693,Sa,GNBR
DB00747,MESH:D003704,Sa,GNBR
DB00747,MESH:D005402,T,GNBR
DB00747,MESH:D006948,Sa,GNBR
DB00747,MESH:D006973,Sa,GNBR
DB00747,MESH:D007859,Sa,GNBR
DB00747,MESH:D008107,Sa,GNBR
DB00747,MESH:D008569,Sa,GNBR
DB00747,MESH:D009041,T,GNBR
DB00747,MESH:D009069,Sa,GNBR
DB00747,MESH:D009410,Sa,GNBR
DB00747,MESH:D009461,Sa,GNBR
DB00747,MESH:D009759,T,GNBR
DB00747,MESH:D011127,T,GNBR
DB00747,MESH:D012021,Pa,GNBR
DB00747,MESH:D012798,T,GNBR
DB00747,MESH:D013375,T,GNBR
DB00747,MESH:D014202,Pa,GNBR
DB00747,MESH:D014947,T,GNBR
DB00747,MESH:D015352,Sa,GNBR
DB00747,MESH:D015835,T,GNBR
DB00747,MESH:D015878,Sa,GNBR
DB00747,MESH:D017827,J,GNBR
DB00747,MESH:D020187,T,GNBR
DB00747,MESH:D020250,T,GNBR
DB00747,MESH:D043171,T,GNBR
DB00747,MESH:D055985,Sa,GNBR
MESH:D012603,MESH:D002386,T,GNBR
MESH:D012603,MESH:D006943,Pa,GNBR
MESH:D012603,MESH:D007249,Pa,GNBR
DB00418,MESH:D003866,Sa,GNBR
MESH:D012633,MESH:D001321,T,GNBR
MESH:D012633,MESH:D002659,T,GNBR
MESH:D012633,MESH:D003920,T,GNBR
MESH:D012633,MESH:D006470,T,GNBR
DB01037,MESH:D000308,T,GNBR
DB01037,MESH:D000544,T,GNBR
DB01037,MESH:D000690,T,GNBR
DB01037,MESH:D001289,T,GNBR
DB01037,MESH:D001523,T,GNBR
DB01037,MESH:D003072,T,GNBR
DB01037,MESH:D003704,T,GNBR
DB01037,MESH:D003866,T,GNBR
DB01037,MESH:D007003,Sa,GNBR
DB01037,MESH:D007511,T,GNBR
DB01037,MESH:D009290,T,GNBR
DB01037,MESH:D009461,T,GNBR
DB01037,MESH:D010300,T,GNBR
DB01037,MESH:D010302,T,GNBR
DB01037,MESH:D012559,T,GNBR
DB01037,MESH:D012735,T,GNBR
DB01037,MESH:D013832,T,GNBR
DB01037,MESH:D015325,T,GNBR
DB01037,MESH:D019636,T,GNBR
DB01037,MESH:D019970,T,GNBR
DB01037,MESH:D020230,T,GNBR
DB01037,OMIM:168600,T,GNBR
MESH:D012643,MESH:C536166,T,GNBR
MESH:D012643,MESH:D000030,T,GNBR
MESH:D012643,MESH:D000820,T,GNBR
MESH:D012643,MESH:D001172,T,GNBR
MESH:D012643,MESH:D001249,T,GNBR
MESH:D012643,MESH:D001927,T,GNBR
MESH:D012643,MESH:D001930,T,GNBR
MESH:D012643,MESH:D001943,T,GNBR
MESH:D012643,MESH:D002311,T,GNBR
MESH:D012643,MESH:D002386,Sa,GNBR
MESH:D012643,MESH:D003093,T,GNBR
MESH:D012643,MESH:D003324,T,GNBR
MESH:D012643,MESH:D003550,T,GNBR
MESH:D012643,MESH:D003704,Pa,GNBR
MESH:D012643,MESH:D003866,T,GNBR
MESH:D012643,MESH:D004487,T,GNBR
MESH:D012643,MESH:D004827,T,GNBR
MESH:D012643,MESH:D005355,T,GNBR
MESH:D012643,MESH:D006111,T,GNBR
MESH:D012643,MESH:D006258,T,GNBR
MESH:D012643,MESH:D006528,T,GNBR
MESH:D012643,MESH:D006980,T,GNBR
MESH:D012643,MESH:D007249,T,GNBR
MESH:D012643,MESH:D007674,T,GNBR
MESH:D012643,MESH:D007918,T,GNBR
MESH:D012643,MESH:D007938,T,GNBR
MESH:D012643,MESH:D008103,T,GNBR
MESH:D012643,MESH:D008209,T,GNBR
MESH:D012643,MESH:D008223,Sa,GNBR
MESH:D012643,MESH:D008268,T,GNBR
MESH:D012643,MESH:D009062,T,GNBR
MESH:D012643,MESH:D009103,T,GNBR
MESH:D012643,MESH:D009136,T,GNBR
MESH:D012643,MESH:D009223,T,GNBR
MESH:D012643,MESH:D009362,T,GNBR
MESH:D012643,MESH:D009369,T,GNBR
MESH:D012643,MESH:D010051,T,GNBR
MESH:D012643,MESH:D010146,T,GNBR
MESH:D012643,MESH:D010300,T,GNBR
MESH:D012643,MESH:D010392,T,GNBR
MESH:D012643,MESH:D010661,T,GNBR
MESH:D012643,MESH:D011014,T,GNBR
MESH:D012643,MESH:D011019,T,GNBR
MESH:D012643,MESH:D011041,T,GNBR
MESH:D012643,MESH:D011085,T,GNBR
MESH:D012643,MESH:D011225,T,GNBR
MESH:D012643,MESH:D011565,T,GNBR
MESH:D012643,MESH:D012559,Sa,GNBR
MESH:D012643,MESH:D012678,T,GNBR
MESH:D012643,MESH:D013280,T,GNBR
MESH:D012643,MESH:D013959,T,GNBR
MESH:D012643,MESH:D013967,T,GNBR
MESH:D012643,MESH:D014355,T,GNBR
MESH:D012643,MESH:D014605,T,GNBR
MESH:D012643,MESH:D015179,T,GNBR
MESH:D012643,MESH:D015470,T,GNBR
MESH:D012643,MESH:D016638,T,GNBR
MESH:D012643,MESH:D017544,T,GNBR
MESH:D012643,MESH:D018226,T,GNBR
MESH:D012643,MESH:D018746,T,GNBR
MESH:D012643,MESH:D018798,T,GNBR
MESH:D012643,MESH:D018805,T,GNBR
MESH:D012643,MESH:D019586,T,GNBR
MESH:D012643,MESH:D019636,Sa,GNBR
MESH:D012643,MESH:D044342,T,GNBR
MESH:D012643,MESH:D051437,T,GNBR
MESH:D012643,MESH:D056486,T,GNBR
MESH:D012643,MESH:D057767,T,GNBR
DB11142,MESH:D003072,Pa,GNBR
DB11142,MESH:D003110,C,GNBR
DB11142,MESH:D013967,T,GNBR
DB13647,MESH:C562463,T,GNBR
DB13647,MESH:D002283,T,GNBR
DB13647,MESH:D003110,T,GNBR
DB13647,MESH:D005770,T,GNBR
DB13647,MESH:D008175,T,GNBR
DB13647,MESH:D008545,T,GNBR
DB13647,MESH:D009362,T,GNBR
DB13647,MESH:D009369,T,GNBR
DB13647,MESH:D011658,Sa,GNBR
DB13647,MESH:D012509,T,GNBR
DB13647,MESH:D013274,T,GNBR
DB13647,MESH:D015179,T,GNBR
MESH:D012676,MESH:D003110,Sa,GNBR
DB08839,MESH:C531816,J,GNBR
DB08839,MESH:C536170,T,GNBR
DB08839,MESH:C536214,Sa,GNBR
DB08839,MESH:C537245,Pa,GNBR
DB08839,MESH:C537775,Sa,GNBR
DB08839,MESH:C537849,J,GNBR
DB08839,MESH:C538265,Sa,GNBR
DB08839,MESH:C538639,Sa,GNBR
DB08839,MESH:C563598,J,GNBR
DB08839,MESH:C567786,T,GNBR
DB08839,MESH:D000163,T,GNBR
DB08839,MESH:D000343,Sa,GNBR
DB08839,MESH:D000647,Pr,GNBR
DB08839,MESH:D000699,Sa,GNBR
DB08839,MESH:D000787,T,GNBR
DB08839,MESH:D000788,Sa,GNBR
DB08839,MESH:D000796,Pr,GNBR
DB08839,MESH:D000855,Sa,GNBR
DB08839,MESH:D000856,T,GNBR
DB08839,MESH:D001008,T,GNBR
DB08839,MESH:D001049,Sa,GNBR
DB08839,MESH:D001145,Sa,GNBR
DB08839,MESH:D001157,Sa,GNBR
DB08839,MESH:D001249,T,GNBR
DB08839,MESH:D001480,T,GNBR
DB08839,MESH:D001745,Sa,GNBR
DB08839,MESH:D001791,Sa,GNBR
DB08839,MESH:D001919,Sa,GNBR
DB08839,MESH:D001986,Sa,GNBR
DB08839,MESH:D002303,Sa,GNBR
DB08839,MESH:D002311,Sa,GNBR
DB08839,MESH:D002779,Pa,GNBR
DB08839,MESH:D003092,Sa,GNBR
DB08839,MESH:D003324,T,GNBR
DB08839,MESH:D003327,T,GNBR
DB08839,MESH:D003329,Sa,GNBR
DB08839,MESH:D003643,Sa,GNBR
DB08839,MESH:D003865,T,GNBR
DB08839,MESH:D003866,T,GNBR
DB08839,MESH:D003876,T,GNBR
DB08839,MESH:D003920,T,GNBR
DB08839,MESH:D003967,Sa,GNBR
DB08839,MESH:D004194,T,GNBR
DB08839,MESH:D004415,T,GNBR
DB08839,MESH:D004421,T,GNBR
DB08839,MESH:D004487,Sa,GNBR
DB08839,MESH:D004830,Sa,GNBR
DB08839,MESH:D004831,T,GNBR
DB08839,MESH:D004833,T,GNBR
DB08839,MESH:D004881,Pa,GNBR
DB08839,MESH:D005334,Sa,GNBR
DB08839,MESH:D005356,T,GNBR
DB08839,MESH:D005901,T,GNBR
DB08839,MESH:D006255,T,GNBR
DB08839,MESH:D006259,T,GNBR
DB08839,MESH:D006261,T,GNBR
DB08839,MESH:D006331,Sa,GNBR
DB08839,MESH:D006470,Sa,GNBR
DB08839,MESH:D006478,T,GNBR
DB08839,MESH:D006930,Sa,GNBR
DB08839,MESH:D006944,Pr,GNBR
DB08839,MESH:D006945,Sa,GNBR
DB08839,MESH:D006965,Sa,GNBR
DB08839,MESH:D006973,T,GNBR
DB08839,MESH:D007003,Sa,GNBR
DB08839,MESH:D007010,Sa,GNBR
DB08839,MESH:D007022,Sa,GNBR
DB08839,MESH:D007035,Sa,GNBR
DB08839,MESH:D007410,T,GNBR
DB08839,MESH:D007732,T,GNBR
DB08839,MESH:D007984,T,GNBR
DB08839,MESH:D008175,T,GNBR
DB08839,MESH:D009059,Sa,GNBR
DB08839,MESH:D009069,Sa,GNBR
DB08839,MESH:D009103,T,GNBR
DB08839,MESH:D009123,Pr,GNBR
DB08839,MESH:D009135,Sa,GNBR
DB08839,MESH:D009207,T,GNBR
DB08839,MESH:D009369,T,GNBR
DB08839,MESH:D009461,Sa,GNBR
DB08839,MESH:D009759,Sa,GNBR
DB08839,MESH:D009771,T,GNBR
DB08839,MESH:D010051,T,GNBR
DB08839,MESH:D010146,Sa,GNBR
DB08839,MESH:D010243,Sa,GNBR
DB08839,MESH:D010468,T,GNBR
DB08839,MESH:D011293,T,GNBR
DB08839,MESH:D011595,Sa,GNBR
DB08839,MESH:D011654,Sa,GNBR
DB08839,MESH:D011658,J,GNBR
DB08839,MESH:D012021,T,GNBR
DB08839,MESH:D012131,Sa,GNBR
DB08839,MESH:D012559,T,GNBR
DB08839,MESH:D013035,Sa,GNBR
DB08839,MESH:D013272,Sa,GNBR
DB08839,MESH:D013313,T,GNBR
DB08839,MESH:D013610,Sa,GNBR
DB08839,MESH:D013705,T,GNBR
DB08839,MESH:D013736,T,GNBR
DB08839,MESH:D013923,T,GNBR
DB08839,MESH:D014085,Sa,GNBR
DB08839,MESH:D014115,T,GNBR
DB08839,MESH:D014202,Sa,GNBR
DB08839,MESH:D014456,Sa,GNBR
DB08839,MESH:D014581,T,GNBR
DB08839,MESH:D014715,Sa,GNBR
DB08839,MESH:D014839,Sa,GNBR
DB08839,MESH:D015877,Sa,GNBR
DB08839,MESH:D018235,Sa,GNBR
DB08839,MESH:D018487,Sa,GNBR
DB08839,MESH:D019964,T,GNBR
DB08839,MESH:D019965,T,GNBR
DB08839,MESH:D020301,Sa,GNBR
DB08839,MESH:D020437,Sa,GNBR
DB08839,MESH:D020896,Sa,GNBR
DB08839,MESH:D020966,J,GNBR
DB08839,MESH:D043183,T,GNBR
DB08839,MESH:D050197,T,GNBR
DB08839,MESH:D050723,T,GNBR
DB08839,MESH:D053560,J,GNBR
DB08839,MESH:D054331,Sa,GNBR
DB08839,MESH:D055090,T,GNBR
DB08839,MESH:D057180,J,GNBR
DB08839,MESH:D060050,T,GNBR
DB08839,MESH:D064726,Sa,GNBR
MESH:D012721,MESH:D003866,Pr,GNBR
MESH:D012721,MESH:D014202,Sa,GNBR
MESH:D012721,MESH:D064420,Pr,GNBR
MESH:D012794,MESH:D064420,Pa,GNBR
DB11132,MESH:C535509,T,GNBR
DB11132,MESH:C536528,Sa,GNBR
DB11132,MESH:D000208,Sa,GNBR
DB11132,MESH:D001195,T,GNBR
DB11132,MESH:D001943,T,GNBR
DB11132,MESH:D002282,Sa,GNBR
DB11132,MESH:D004342,Sa,GNBR
DB11132,MESH:D005921,Sa,GNBR
DB11132,MESH:D006099,Sa,GNBR
DB11132,MESH:D006461,Sa,GNBR
DB11132,MESH:D006470,T,GNBR
DB11132,MESH:D006528,T,GNBR
DB11132,MESH:D006973,Pa,GNBR
DB11132,MESH:D007239,T,GNBR
DB11132,MESH:D007674,Sa,GNBR
DB11132,MESH:D008171,Sa,GNBR
DB11132,MESH:D008175,Sa,GNBR
DB11132,MESH:D009784,Sa,GNBR
DB11132,MESH:D011009,Sa,GNBR
DB11132,MESH:D011014,Sa,GNBR
DB11132,MESH:D011471,C,GNBR
DB11132,MESH:D014376,T,GNBR
DB11132,MESH:D015179,C,GNBR
DB11132,MESH:D016464,Sa,GNBR
DB11132,MESH:D034721,Sa,GNBR
DB11132,MESH:D045743,Sa,GNBR
DB11132,MESH:D056486,Sa,GNBR
DB14138,MESH:D064420,T,GNBR
DB12982,MESH:D000783,Sa,GNBR
DB12982,MESH:D003866,Pr,GNBR
DB12982,MESH:D009369,T,GNBR
DB12982,MESH:D010024,T,GNBR
DB12982,MESH:D012163,T,GNBR
DB12982,MESH:D017439,T,GNBR
DB12982,MESH:D017439,Pr,GNBR
DB12982,MESH:D050723,T,GNBR
MESH:D012828,MESH:C562399,Sa,GNBR
MESH:D012828,MESH:C563598,Sa,GNBR
MESH:D012828,MESH:C566737,T,GNBR
MESH:D012828,MESH:D000013,T,GNBR
MESH:D012828,MESH:D000208,Sa,GNBR
MESH:D012828,MESH:D000783,Sa,GNBR
MESH:D012828,MESH:D000844,T,GNBR
MESH:D012828,MESH:D001157,T,GNBR
MESH:D012828,MESH:D001168,Sa,GNBR
MESH:D012828,MESH:D001172,T,GNBR
MESH:D012828,MESH:D001327,Sa,GNBR
MESH:D012828,MESH:D001763,T,GNBR
MESH:D012828,MESH:D001943,Sa,GNBR
MESH:D012828,MESH:D002532,Sa,GNBR
MESH:D012828,MESH:D002545,Sa,GNBR
MESH:D012828,MESH:D003251,T,GNBR
MESH:D012828,MESH:D003286,Sa,GNBR
MESH:D012828,MESH:D003316,Sa,GNBR
MESH:D012828,MESH:D003607,T,GNBR
MESH:D012828,MESH:D003920,T,GNBR
MESH:D012828,MESH:D004417,Sa,GNBR
MESH:D012828,MESH:D004487,T,GNBR
MESH:D012828,MESH:D004617,Sa,GNBR
MESH:D012828,MESH:D005148,T,GNBR
MESH:D012828,MESH:D005184,T,GNBR
MESH:D012828,MESH:D005355,Sa,GNBR
MESH:D012828,MESH:D005402,T,GNBR
MESH:D012828,MESH:D005549,T,GNBR
MESH:D012828,MESH:D005660,T,GNBR
MESH:D012828,MESH:D005901,T,GNBR
MESH:D012828,MESH:D006099,Sa,GNBR
MESH:D012828,MESH:D006258,Sa,GNBR
MESH:D012828,MESH:D006973,Sa,GNBR
MESH:D012828,MESH:D006984,T,GNBR
MESH:D012828,MESH:D007154,Sa,GNBR
MESH:D012828,MESH:D007172,T,GNBR
MESH:D012828,MESH:D007249,Sa,GNBR
MESH:D012828,MESH:D007680,Sa,GNBR
MESH:D012828,MESH:D008171,Sa,GNBR
MESH:D012828,MESH:D008206,Sa,GNBR
MESH:D012828,MESH:D009410,Sa,GNBR
MESH:D012828,MESH:D009765,T,GNBR
MESH:D012828,MESH:D009767,T,GNBR
MESH:D012828,MESH:D009877,T,GNBR
MESH:D012828,MESH:D010003,T,GNBR
MESH:D012828,MESH:D011014,Sa,GNBR
MESH:D012828,MESH:D011085,Mp,GNBR
MESH:D012828,MESH:D012128,Sa,GNBR
MESH:D012828,MESH:D012163,T,GNBR
MESH:D012828,MESH:D012167,T,GNBR
MESH:D012828,MESH:D012216,Sa,GNBR
MESH:D012828,MESH:D012594,Sa,GNBR
MESH:D012828,MESH:D013585,Sa,GNBR
MESH:D012828,MESH:D014135,T,GNBR
MESH:D012828,MESH:D014549,T,GNBR
MESH:D012828,MESH:D014552,T,GNBR
MESH:D012828,MESH:D014718,T,GNBR
MESH:D012828,MESH:D014947,T,GNBR
MESH:D012828,MESH:D015658,T,GNBR
MESH:D012828,MESH:D017544,Sa,GNBR
MESH:D012828,MESH:D017789,Sa,GNBR
MESH:D012828,MESH:D054062,Sa,GNBR
MESH:D012828,MESH:D055953,Sa,GNBR
MESH:D012828,MESH:D056887,T,GNBR
MESH:D012828,MESH:D058345,T,GNBR
DB12965,MESH:C564991,Sa,GNBR
DB12965,MESH:D001424,T,GNBR
DB12965,MESH:D001930,T,GNBR
DB12965,MESH:D001943,T,GNBR
DB12965,MESH:D005910,C,GNBR
DB12965,MESH:D007238,T,GNBR
DB12965,MESH:D007238,J,GNBR
DB12965,MESH:D007674,Sa,GNBR
DB12965,MESH:D009135,T,GNBR
DB12965,MESH:D010518,T,GNBR
DB12965,MESH:D013280,T,GNBR
DB12965,MESH:D014947,T,GNBR
DB12965,MESH:D017116,T,GNBR
DB12965,MESH:D017719,T,GNBR
DB12965,MESH:D018804,Sa,GNBR
DB12965,MESH:D020258,Pr,GNBR
DB12965,MESH:D058456,T,GNBR
DB11080,MESH:D003231,T,GNBR
DB11080,MESH:D003556,T,GNBR
DB11080,MESH:D004487,T,GNBR
DB11080,MESH:D004844,T,GNBR
DB11080,MESH:D005355,Sa,GNBR
DB11080,MESH:D006069,T,GNBR
DB11080,MESH:D006099,T,GNBR
DB11080,MESH:D006255,T,GNBR
DB11080,MESH:D006470,T,GNBR
DB11080,MESH:D007239,T,GNBR
DB11080,MESH:D007249,Sa,GNBR
DB11080,MESH:D009336,Sa,GNBR
DB11080,MESH:D009877,T,GNBR
DB11080,MESH:D010032,T,GNBR
DB11080,MESH:D014456,T,GNBR
DB11080,MESH:D014860,T,GNBR
DB11080,MESH:D016510,Sa,GNBR
DB05245,MESH:C536644,T,GNBR
DB05245,MESH:D002056,T,GNBR
DB05245,MESH:D007239,T,GNBR
DB05245,MESH:D007970,T,GNBR
DB05245,MESH:D011552,T,GNBR
DB05245,MESH:D014456,T,GNBR
DB05245,MESH:D014946,T,GNBR
DB05245,MESH:D014947,T,GNBR
DB05245,MESH:D064420,T,GNBR
MESH:D012838,MESH:D003093,T,GNBR
MESH:D012838,MESH:D003920,T,GNBR
MESH:D012838,MESH:D004487,T,GNBR
MESH:D012838,MESH:D005234,Pa,GNBR
MESH:D012838,MESH:D005235,T,GNBR
MESH:D012838,MESH:D006526,T,GNBR
MESH:D012838,MESH:D007249,T,GNBR
MESH:D012838,MESH:D008103,T,GNBR
MESH:D012838,MESH:D008104,T,GNBR
MESH:D012838,MESH:D008105,T,GNBR
MESH:D012838,MESH:D008107,T,GNBR
MESH:D012838,MESH:D008108,T,GNBR
MESH:D012838,MESH:D008545,C,GNBR
MESH:D012838,MESH:D009203,T,GNBR
MESH:D012838,MESH:D009422,T,GNBR
MESH:D012838,MESH:D009765,Mp,GNBR
MESH:D012838,MESH:D012878,Pr,GNBR
MESH:D012838,MESH:D013789,T,GNBR
MESH:D012838,MESH:D017086,T,GNBR
MESH:D012838,MESH:D020258,Pa,GNBR
MESH:D012838,MESH:D028361,Sa,GNBR
MESH:D012838,MESH:D056486,T,GNBR
MESH:D012838,MESH:D065626,T,GNBR
MESH:D012839,MESH:D064420,Sa,GNBR
DB09512,MESH:D004415,T,GNBR
DB09142,MESH:D005705,T,GNBR
DB09142,MESH:D006940,Sa,GNBR
DB09142,MESH:D007035,Sa,GNBR
DB09142,MESH:D010146,T,GNBR
DB09142,MESH:D010190,Sa,GNBR
DB09142,MESH:D010195,Sa,GNBR
DB09142,MESH:D045823,T,GNBR
DB12604,MESH:D001424,T,GNBR
DB12604,MESH:D006311,Pr,GNBR
DB12604,MESH:D007239,T,GNBR
DB12604,MESH:D014552,T,GNBR
MESH:D012862,MESH:D000857,Sa,GNBR
MESH:D012862,MESH:D008171,Sa,GNBR
MESH:D012862,MESH:D011654,Sa,GNBR
MESH:D012906,MESH:C531609,T,GNBR
MESH:D012906,MESH:D000787,T,GNBR
MESH:D012906,MESH:D000860,Sa,GNBR
MESH:D012906,MESH:D002318,Sa,GNBR
MESH:D012906,MESH:D002561,T,GNBR
MESH:D012906,MESH:D003324,Sa,GNBR
MESH:D012906,MESH:D003643,Sa,GNBR
MESH:D012906,MESH:D003866,Sa,GNBR
MESH:D012906,MESH:D004342,Sa,GNBR
MESH:D012906,MESH:D007239,Sa,GNBR
MESH:D012906,MESH:D008171,Sa,GNBR
MESH:D012906,MESH:D012559,T,GNBR
MESH:D012906,MESH:D015179,T,GNBR
MESH:D012906,MESH:D029481,Sa,GNBR
MESH:D012906,MESH:D050197,Sa,GNBR
MESH:D012906,MESH:D063646,Pr,GNBR
MESH:D012906,OMIM:121700,Sa,GNBR
MESH:D012964,MESH:C535541,Sa,GNBR
MESH:D012964,MESH:C535662,T,GNBR
MESH:D012964,MESH:C535694,J,GNBR
MESH:D012964,MESH:C536013,J,GNBR
MESH:D012964,MESH:C536030,Sa,GNBR
MESH:D012964,MESH:C536170,J,GNBR
MESH:D012964,MESH:C536210,T,GNBR
MESH:D012964,MESH:C536528,T,GNBR
MESH:D012964,MESH:C536751,C,GNBR
MESH:D012964,MESH:D000163,T,GNBR
MESH:D012964,MESH:D000208,T,GNBR
MESH:D012964,MESH:D000402,T,GNBR
MESH:D012964,MESH:D000437,T,GNBR
MESH:D012964,MESH:D000544,T,GNBR
MESH:D012964,MESH:D000686,Sa,GNBR
MESH:D012964,MESH:D000740,T,GNBR
MESH:D012964,MESH:D001017,Sa,GNBR
MESH:D012964,MESH:D001049,Sa,GNBR
MESH:D012964,MESH:D001157,Sa,GNBR
MESH:D012964,MESH:D001161,T,GNBR
MESH:D012964,MESH:D001162,T,GNBR
MESH:D012964,MESH:D001172,T,GNBR
MESH:D012964,MESH:D001249,T,GNBR
MESH:D012964,MESH:D001424,T,GNBR
MESH:D012964,MESH:D001523,T,GNBR
MESH:D012964,MESH:D001714,T,GNBR
MESH:D012964,MESH:D001932,Sa,GNBR
MESH:D012964,MESH:D002292,T,GNBR
MESH:D012964,MESH:D002294,T,GNBR
MESH:D012964,MESH:D002543,Sa,GNBR
MESH:D012964,MESH:D002544,T,GNBR
MESH:D012964,MESH:D002547,T,GNBR
MESH:D012964,MESH:D003092,Sa,GNBR
MESH:D012964,MESH:D003110,Sa,GNBR
MESH:D012964,MESH:D003128,T,GNBR
MESH:D012964,MESH:D003233,T,GNBR
MESH:D012964,MESH:D003424,C,GNBR
MESH:D012964,MESH:D003556,T,GNBR
MESH:D012964,MESH:D003677,Sa,GNBR
MESH:D012964,MESH:D003699,C,GNBR
MESH:D012964,MESH:D003699,J,GNBR
MESH:D012964,MESH:D003704,T,GNBR
MESH:D012964,MESH:D003711,T,GNBR
MESH:D012964,MESH:D003866,T,GNBR
MESH:D012964,MESH:D003920,T,GNBR
MESH:D012964,MESH:D003929,T,GNBR
MESH:D012964,MESH:D004211,T,GNBR
MESH:D012964,MESH:D004342,T,GNBR
MESH:D012964,MESH:D004415,T,GNBR
MESH:D012964,MESH:D004487,T,GNBR
MESH:D012964,MESH:D004489,T,GNBR
MESH:D012964,MESH:D004831,T,GNBR
MESH:D012964,MESH:D004916,T,GNBR
MESH:D012964,MESH:D005355,T,GNBR
MESH:D012964,MESH:D005909,C,GNBR
MESH:D012964,MESH:D006130,T,GNBR
MESH:D012964,MESH:D006223,C,GNBR
MESH:D012964,MESH:D006223,J,GNBR
MESH:D012964,MESH:D006255,T,GNBR
MESH:D012964,MESH:D006331,T,GNBR
MESH:D012964,MESH:D006333,T,GNBR
MESH:D012964,MESH:D006463,T,GNBR
MESH:D012964,MESH:D006509,T,GNBR
MESH:D012964,MESH:D006528,T,GNBR
MESH:D012964,MESH:D006949,T,GNBR
MESH:D012964,MESH:D006973,T,GNBR
MESH:D012964,MESH:D006980,T,GNBR
MESH:D012964,MESH:D006984,Sa,GNBR
